ImageNumber,ObjectNumber,Metadata_Age,Metadata_FileLocation,Metadata_Frame,Metadata_ImageID,Metadata_ImageID,Metadata_ImageInfo,Metadata_Series,Metadata_Targets,Metadata_organ,AreaShape_Area,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Center_Z,AreaShape_Compactness,AreaShape_Eccentricity,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,Intensity_IntegratedIntensityEdge_c4,Intensity_IntegratedIntensity_c4,Intensity_LowerQuartileIntensity_c4,Intensity_MADIntensity_c4,Intensity_MassDisplacement_c4,Intensity_MaxIntensityEdge_c4,Intensity_MaxIntensity_c4,Intensity_MeanIntensityEdge_c4,Intensity_MeanIntensity_c4,Intensity_MedianIntensity_c4,Intensity_MinIntensityEdge_c4,Intensity_MinIntensity_c4,Intensity_StdIntensityEdge_c4,Intensity_StdIntensity_c4,Intensity_UpperQuartileIntensity_c4,Location_CenterMassIntensity_X_c4,Location_CenterMassIntensity_Y_c4,Location_CenterMassIntensity_Z_c4,Location_Center_X,Location_Center_Y,Location_Center_Z,Location_MaxIntensity_X_c4,Location_MaxIntensity_Y_c4,Location_MaxIntensity_Z_c4,Number_Object_Number
1,11,Adt,nan,0,JD12,JD12,nan,0,EphA5-Efna5-EphA6,ret,25,10087.0,706.0,1.0,1.0053096491487339,0.0,1.0,1.0,0.7853981633974483,5.73771211386865,5.656854249492381,3.0,1.4,1.0,4.0,5.73771211386865,0.0,20.0,1.0,0.9708333536982536,1.7375000305473804,0.047708332538604736,0.017083335667848587,0.17131906282827014,0.07333333790302277,0.21166667342185974,0.06067708460614085,0.06950000122189522,0.06541666761040688,0.0416666679084301,0.0416666679084301,0.0111306127257803,0.03362373614102548,0.07312500476837158,10086.929976022875,706.1563549292986,0.0,10087.0,706.0,0,10087.0,706.0,0.0,11
1,12,Adt,nan,0,JD12,JD12,nan,0,EphA5-Efna5-EphA6,ret,25,10133.0,737.0,1.0,1.0053096491487339,0.0,1.0,1.0,0.7853981633974483,5.73771211386865,5.656854249492381,3.0,1.4,1.0,4.0,5.73771211386865,0.0,20.0,1.0,0.8991666920483112,1.9591667130589485,0.046875,0.02666666731238365,0.22186731199160026,0.12833334505558014,0.18916666507720947,0.05619791825301945,0.07836666852235794,0.06000000238418579,0.02916666865348816,0.02916666865348816,0.022317877861703778,0.04655968799770213,0.12395834363996983,10133.216503635862,737.0484899967925,0.0,10133.0,737.0,0,10133.0,737.0,0.0,12
1,13,Adt,nan,0,JD12,JD12,nan,0,EphA5-Efna5-EphA6,ret,25,10120.0,753.0,1.0,1.0053096491487339,0.0,1.0,1.0,0.7853981633974483,5.73771211386865,5.656854249492381,3.0,1.4,1.0,4.0,5.73771211386865,0.0,20.0,1.0,0.7391666769981384,1.7575000170618296,0.021875000093132257,0.04208333604037762,0.512794120857539,0.08583333343267441,0.20999999344348907,0.04619791731238365,0.07030000068247318,0.0637500025331974,0.019166667014360428,0.019166667014360428,0.026244987914089888,0.056692582152587115,0.10458333790302277,10119.939781886873,752.4907539011073,0.0,10120.0,753.0,0,10120.0,753.0,0.0,13
1,14,Adt,nan,0,JD12,JD12,nan,0,EphA5-Efna5-EphA6,ret,43,10126.0,762.0,1.0,0.9962120817325004,0.26537163635899363,1.0,0.8775510204081632,0.9013917480910625,7.596713292680639,7.211102550927978,3.605551275463989,1.6562749500975469,1.4142135623730951,6.0,7.324342252216004,0.0,24.484,0.9347826086956522,0.9175000265240669,2.5266667157411575,0.023333333432674408,0.017916666343808174,0.06599701728017066,0.10750000923871994,0.21166667342185974,0.04587500132620335,0.05875969106374785,0.040416667237877846,0.021666666492819786,0.021666666492819786,0.021062862154777078,0.051469482901705596,0.0729166716337204,10126.053759897435,761.898746700855,0.0,10126.0,761.8604651162791,0,10126.0,762.0,0.0,14
1,15,Adt,nan,0,JD12,JD12,nan,0,EphA5-Efna5-EphA6,ret,25,10178.0,825.0,1.0,1.0053096491487339,0.0,1.0,1.0,0.7853981633974483,5.73771211386865,5.656854249492381,3.0,1.4,1.0,4.0,5.73771211386865,0.0,20.0,1.0,0.43083334900438786,1.142500041052699,0.02250000089406967,0.00833333469927311,0.16849646861123085,0.04916666820645332,0.17083333432674408,0.02692708431277424,0.04570000164210796,0.02916666865348816,0.01666666753590107,0.01666666753590107,0.008136844101041386,0.04170110698581415,0.0475000012665987,10177.913202045054,825.1444201334707,0.0,10178.0,825.0,0,10178.0,825.0,0.0,15
1,16,Adt,nan,0,JD12,JD12,nan,0,EphA5-Efna5-EphA6,ret,34,10184.0,845.0,1.0,1.0028094197012403,0.27758847001915754,1.0,0.8095238095238095,0.763494930994155,6.799541042326111,6.4031242374328485,3.0,1.4882684164556337,1.0,5.0,6.532319614834221,0.0,23.656,0.8947368421052632,0.8275000210851431,3.096666721627116,0.046666666865348816,0.03500000387430191,0.054555006759654946,0.06666667014360428,0.21166667342185974,0.04597222339361906,0.09107843298903283,0.06666667014360428,0.028333334252238274,0.028333334252238274,0.012006461172391741,0.05831250732417091,0.11833333969116211,10183.964208826577,844.4588266995788,0.0,10184.0,844.5,0,10184.0,844.0,0.0,16
1,17,Adt,nan,0,JD12,JD12,nan,0,EphA5-Efna5-EphA6,ret,34,10167.0,908.0,1.0,1.0028094197012403,0.27758847001915754,1.0,0.8095238095238095,0.763494930994155,6.799541042326111,6.4031242374328485,3.0,1.4882684164556337,1.0,5.0,6.532319614834221,0.0,23.656,0.8947368421052632,0.7741666845977306,1.732500046491623,0.03708333522081375,0.005833331495523453,0.1651319323424288,0.059166669845581055,0.1966666728258133,0.04300926025542948,0.05095588372034185,0.03999999910593033,0.030833333730697632,0.030833333730697632,0.007592734491864791,0.0374690149526188,0.04916666820645332,10166.83982682916,908.4598364540622,0.0,10167.0,908.5,0,10167.0,909.0,0.0,17
1,18,Adt,nan,0,JD12,JD12,nan,0,EphA5-Efna5-EphA6,ret,34,10173.0,915.0,1.0,1.0028094197012403,0.27758847001915754,1.0,0.8095238095238095,0.7634949309941549,6.799541042326111,6.4031242374328485,3.0,1.4882684164556332,1.0,5.0,6.532319614834221,90.0,23.656000000000002,0.8947368421052632,0.7525000087916851,1.8066666778177023,0.034583333879709244,0.0016666650772094727,0.22347202923655118,0.0716666653752327,0.1941666603088379,0.041805556043982506,0.05313725522993242,0.03583333268761635,0.0325000025331974,0.027500001713633537,0.010123656351168433,0.04269230650132739,0.05041666701436043,10173.60977858675,915.1946494534859,0.0,10173.5,915.0,0,10173.0,915.0,0.0,18
1,19,Adt,nan,0,JD12,JD12,nan,0,EphA5-Efna5-EphA6,ret,44,10198.0,941.0,1.0,1.006088556418219,0.0,1.0,0.6875,0.7412343430778268,7.583803005457245,7.0710678118654755,3.1622776601683795,1.5875309763558312,1.4142135623730951,6.708203932499369,7.583803005457245,0.0,27.312,0.8461538461538461,0.6191666778177023,3.1966667231172323,0.0325000025331974,0.025833332911133766,0.3271363909699893,0.05666666850447655,0.21166667342185974,0.030958333890885113,0.07265151643448255,0.050833333283662796,0.015833333134651184,0.015833333134651184,0.011862273892201272,0.05947324444358403,0.10249999910593033,10197.81569342497,940.414233574587,0.0,10197.5,940.5,0,10197.0,940.0,0.0,19
1,20,Adt,nan,0,JD12,JD12,nan,0,EphA5-Efna5-EphA6,ret,34,10202.0,948.0,1.0,1.0028094197012403,0.27758847001915754,1.0,0.8095238095238095,0.7634949309941549,6.799541042326111,6.4031242374328485,3.0,1.4882684164556332,1.0,5.0,6.532319614834221,90.0,23.656000000000002,0.8947368421052632,0.5825000088661909,2.2241667192429304,0.030833333730697632,0.024166667833924294,0.17866491049406086,0.04916666820645332,0.21166667342185974,0.03236111160367727,0.06541666821302737,0.04916666820645332,0.02083333395421505,0.02083333395421505,0.008616709773476713,0.05006623610679646,0.0820833370089531,10202.591232668927,948.153615592836,0.0,10202.5,948.0,0,10203.0,948.0,0.0,20
1,21,Adt,nan,0,JD12,JD12,nan,0,EphA5-Efna5-EphA6,ret,44,10225.0,953.0,1.0,1.006088556418219,0.0,1.0,0.6875,0.7412343430778268,7.583803005457245,7.0710678118654755,3.1622776601683795,1.5875309763558312,1.4142135623730951,6.708203932499369,7.583803005457245,0.0,27.312,0.8461538461538461,0.4858333496376872,3.0158333955332637,0.02250000089406967,0.02500000223517418,0.2906350356815069,0.04916666820645332,0.21166667342185974,0.02429166748188436,0.06854166808030145,0.04083333536982536,0.012500000186264515,0.012500000186264515,0.009560752764836243,0.062064932803134645,0.09166666865348816,10225.589665653064,953.2235424180345,0.0,10225.5,953.5,0,10225.0,954.0,0.0,21
1,22,Adt,nan,0,JD12,JD12,nan,0,EphA5-Efna5-EphA6,ret,34,10172.0,954.0,1.0,1.0028094197012403,0.27758847001915754,1.0,0.8095238095238095,0.7634949309941549,6.799541042326111,6.4031242374328485,3.0,1.4882684164556332,1.0,5.0,6.532319614834221,90.0,23.656000000000002,0.8947368421052632,0.6816666796803474,2.578333407640457,0.03500000014901161,0.020833339542150497,0.08840620314493822,0.05166666582226753,0.21166667342185974,0.03787037109335264,0.07583333551883698,0.05166666582226753,0.024166665971279144,0.024166665971279144,0.008090070351460246,0.05209264752770183,0.10249999910593033,10172.588235294117,953.9945054912348,0.0,10172.5,954.0,0,10173.0,954.0,0.0,22
1,23,Adt,nan,0,JD12,JD12,nan,0,EphA5-Efna5-EphA6,ret,25,10243.0,1020.0,1.0,1.0053096491487339,0.0,1.0,1.0,0.7853981633974483,5.73771211386865,5.656854249492381,3.0,1.4,1.0,4.0,5.73771211386865,0.0,20.0,1.0,0.5200000125914812,1.292500026524067,0.02666666731238365,0.007500000298023224,0.33712968802283205,0.05416667088866234,0.18916666507720947,0.032500000786967576,0.051700001060962675,0.030833333730697632,0.02083333395421505,0.02083333395421505,0.009736101345716869,0.0464916245673995,0.05375000275671482,10243.273372032752,1020.1972920633356,0.0,10243.0,1020.0,0,10243.0,1020.0,0.0,23
1,24,Adt,nan,0,JD12,JD12,nan,0,EphA5-Efna5-EphA6,ret,25,10237.0,1036.0,1.0,1.0053096491487339,0.0,1.0,1.0,0.7853981633974483,5.73771211386865,5.656854249492381,3.0,1.4,1.0,4.0,5.73771211386865,0.0,20.0,1.0,0.6941666845232248,1.7933333832770586,0.0439583333209157,0.0208333320915699,0.0944863868840359,0.0650000050663948,0.2016666680574417,0.04338541778270155,0.07173333533108234,0.05416667088866234,0.02083333395421505,0.02083333395421505,0.01187123118410246,0.0468080729374038,0.08666666597127914,10236.946096651096,1035.922397768825,0.0,10237.0,1036.0,0,10237.0,1036.0,0.0,24
1,25,Adt,nan,0,JD12,JD12,nan,0,EphA5-Efna5-EphA6,ret,25,10214.0,1037.0,1.0,1.0053096491487339,0.0,1.0,1.0,0.7853981633974483,5.73771211386865,5.656854249492381,3.0,1.4,1.0,4.0,5.73771211386865,0.0,20.0,1.0,1.0400000177323818,2.0291667133569717,0.0416666679084301,0.0208333358168602,0.26622205672382293,0.18166667222976685,0.21166667342185974,0.06500000110827386,0.08116666853427887,0.05833333730697632,0.03500000014901161,0.0325000025331974,0.03891987902741037,0.052351908929995555,0.13500000163912773,10214.170431199254,1036.7954825440042,0.0,10214.0,1037.0,0,10214.0,1037.0,0.0,25
1,26,Adt,nan,0,JD12,JD12,nan,0,EphA5-Efna5-EphA6,ret,25,10250.0,1045.0,1.0,1.0053096491487339,0.0,1.0,1.0,0.7853981633974483,5.73771211386865,5.656854249492381,3.0,1.4,1.0,4.0,5.73771211386865,0.0,20.0,1.0,0.911666689440608,2.096666729077697,0.046666666865348816,0.03291666880249977,0.27327251391870233,0.09833333641290665,0.20333333313465118,0.056979168090038,0.08386666916310787,0.07625000178813934,0.025833332911133766,0.025833332911133766,0.020516074208673116,0.045379193880991965,0.11104167252779007,10250.257949131326,1044.909777427927,0.0,10250.0,1045.0,0,10250.0,1045.0,0.0,26
1,27,Adt,nan,0,JD12,JD12,nan,0,EphA5-Efna5-EphA6,ret,34,10220.0,1047.0,1.0,1.0028094197012403,0.27758847001915754,1.0,0.8095238095238095,0.7634949309941549,6.799541042326111,6.4031242374328485,3.0,1.4882684164556332,1.0,5.0,6.532319614834221,90.0,23.656000000000002,0.8947368421052632,0.7375000193715096,2.050000049173832,0.02625000011175871,0.010000001639127731,0.6265499027294655,0.10333333164453506,0.18416666984558105,0.040972223298417196,0.060294119093347996,0.0325000025331974,0.02083333395421505,0.02083333395421505,0.023270832495138973,0.04960871579049382,0.08291666954755783,10220.15772358386,1047.5247967564346,0.0,10220.5,1047.0,0,10220.0,1047.0,0.0,27
1,28,Adt,nan,0,JD12,JD12,nan,0,EphA5-Efna5-EphA6,ret,56,10241.0,1061.0,1.0,1.0095114148333826,0.49807503341752923,1.0,0.7777777777777778,0.8190435357982865,9.143469483840903,8.602325267042627,3.605551275463989,1.7666624662052188,1.4142135623730951,7.0,7.928612672324314,-77.27564431457759,29.312000000000005,0.896,1.3175000250339508,5.2891668155789375,0.055000003427267075,0.024166665971279144,0.17653467349166072,0.08166667073965073,0.21166667342185974,0.057282609784084816,0.09444940742105246,0.07750000059604645,0.038333334028720856,0.038333334028720856,0.011597147371763665,0.05473676286880919,0.10916667431592941,10241.310855529808,1061.4063337020675,0.0,10241.392857142857,1061.25,0,10242.0,1060.0,0.0,28
1,29,Adt,nan,0,JD12,JD12,nan,0,EphA5-Efna5-EphA6,ret,34,10102.0,1083.0,1.0,1.0028094197012403,0.27758847001915754,1.0,0.8095238095238095,0.763494930994155,6.799541042326111,6.4031242374328485,3.0,1.4882684164556337,1.0,5.0,6.532319614834221,0.0,23.656,0.8947368421052632,0.8250000067055225,2.8325000554323196,0.03916666656732559,0.044999998062849045,0.3993988571679059,0.10166666656732559,0.21166667342185974,0.045833333705862365,0.08330882515977411,0.08583333343267441,0.01833333447575569,0.01833333447575569,0.025977791987659666,0.05719137463410565,0.11250000074505806,10102.314798467572,1083.74580759126,0.0,10102.0,1083.5,0,10102.0,1084.0,0.0,29
1,30,Adt,nan,0,JD12,JD12,nan,0,EphA5-Efna5-EphA6,ret,34,10209.0,1094.0,1.0,1.0028094197012403,0.27758847001915754,1.0,0.8095238095238095,0.763494930994155,6.799541042326111,6.4031242374328485,3.0,1.4882684164556337,1.0,5.0,6.532319614834221,0.0,23.656,0.8947368421052632,0.8175000231713057,2.069166710600257,0.03291666880249977,0.006666664034128189,0.42791112339626663,0.0741666704416275,0.19500000774860382,0.045416667953961425,0.06085784442941932,0.03583333268761635,0.028333334252238274,0.028333334252238274,0.014588624104986212,0.047999390539272116,0.06791666895151138,10208.572694311279,1093.5227547338502,0.0,10209.0,1093.5,0,10209.0,1094.0,0.0,30
1,31,Adt,nan,0,JD12,JD12,nan,0,EphA5-Efna5-EphA6,ret,25,10253.0,1112.0,1.0,1.0053096491487339,0.0,1.0,1.0,0.7853981633974483,5.73771211386865,5.656854249492381,3.0,1.4,1.0,4.0,5.73771211386865,0.0,20.0,1.0,1.1975000239908695,2.3200000561773777,0.056041669100522995,0.016249999403953552,0.28105566555410777,0.13500000536441803,0.21166667342185974,0.07484375149942935,0.09280000224709511,0.07208333536982536,0.04833333194255829,0.04833333194255829,0.02107200630445801,0.05512555579088041,0.09854166582226753,10252.745330453497,1111.8811063112514,0.0,10253.0,1112.0,0,10253.0,1112.0,0.0,31
1,32,Adt,nan,0,JD12,JD12,nan,0,EphA5-Efna5-EphA6,ret,25,10229.0,1114.0,1.0,1.0053096491487339,0.0,1.0,1.0,0.7853981633974483,5.73771211386865,5.656854249492381,3.0,1.4,1.0,4.0,5.73771211386865,0.0,20.0,1.0,0.623333340510726,1.265833342447877,0.034166667610406876,0.00416666641831398,0.26034930334385303,0.05416667088866234,0.19166666269302368,0.03895833378192037,0.050633333697915076,0.038333334028720856,0.028333334252238274,0.028333334252238274,0.007525996546648994,0.041703502778260244,0.043958332389593124,10228.770243590177,1114.122448976709,0.0,10229.0,1114.0,0,10228.0,1114.0,0.0,32
1,33,Adt,nan,0,JD12,JD12,nan,0,EphA5-Efna5-EphA6,ret,34,10244.0,1171.0,1.0,1.0028094197012403,0.27758847001915754,1.0,0.8095238095238095,0.7634949309941549,6.799541042326111,6.4031242374328485,3.0,1.4882684164556332,1.0,5.0,6.532319614834221,90.0,23.656000000000002,0.8947368421052632,0.7616666853427887,2.4800000824034214,0.03750000149011612,0.020000003278255463,0.05607634152511532,0.06083333492279053,0.21166667342185974,0.04231481585237715,0.07294117889421828,0.05583333596587181,0.023333333432674408,0.023333333432674408,0.011994583892331628,0.0502401258087011,0.10083333402872086,10244.473454297231,1170.9506048408916,0.0,10244.5,1171.0,0,10245.0,1171.0,0.0,33
1,34,Adt,nan,0,JD12,JD12,nan,0,EphA5-Efna5-EphA6,ret,25,10276.0,1249.0,1.0,1.0053096491487339,0.0,1.0,1.0,0.7853981633974483,5.73771211386865,5.656854249492381,3.0,1.4,1.0,4.0,5.73771211386865,0.0,20.0,1.0,1.2083333544433117,2.472500044852495,0.06687500327825546,0.01708332821726799,0.199429054141413,0.15416666865348816,0.21166667342185974,0.07552083465270698,0.0989000017940998,0.08291666582226753,0.04583333432674408,0.04583333432674408,0.024060245057336806,0.04777302926803046,0.14166666753590107,10276.116616108715,1248.8382204251955,0.0,10276.0,1249.0,0,10276.0,1249.0,0.0,34
1,35,Adt,nan,0,JD12,JD12,nan,0,EphA5-Efna5-EphA6,ret,34,10330.0,1267.0,1.0,1.0028094197012403,0.27758847001915754,1.0,0.8095238095238095,0.7634949309941549,6.799541042326111,6.4031242374328485,3.0,1.4882684164556332,1.0,5.0,6.532319614834221,90.0,23.656000000000002,0.8947368421052632,0.4441666752099991,1.8816667161881924,0.024583333171904087,0.011666666716337204,0.05565553591769928,0.030833333730697632,0.19833333790302277,0.024675926400555506,0.055343138711417425,0.030833333730697632,0.01666666753590107,0.01666666753590107,0.004471608847705437,0.04651855047627168,0.06750000268220901,10329.46811338117,1267.0456155918287,0.0,10329.5,1267.0,0,10329.0,1267.0,0.0,35
1,36,Adt,nan,0,JD12,JD12,nan,0,EphA5-Efna5-EphA6,ret,25,10306.0,1304.0,1.0,1.0053096491487339,0.0,1.0,1.0,0.7853981633974483,5.73771211386865,5.656854249492381,3.0,1.4,1.0,4.0,5.73771211386865,0.0,20.0,1.0,0.6208333540707827,1.2291666995733976,0.02916666865348816,0.005833333358168602,0.3003053097011744,0.06750000268220901,0.21166667342185974,0.038802084629423916,0.049166667982935904,0.034166667610406876,0.02083333395421505,0.02083333395421505,0.013026978101928956,0.04418207327999234,0.04833333473652601,10305.980338981111,1303.7003389859008,0.0,10306.0,1304.0,0,10306.0,1304.0,0.0,36
