ImageNumber,ObjectNumber,Metadata_Age,Metadata_FileLocation,Metadata_Frame,Metadata_ImageID,Metadata_ImageID,Metadata_ImageInfo,Metadata_Series,Metadata_Targets,Metadata_organ,AreaShape_Area,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Center_Z,AreaShape_Compactness,AreaShape_Eccentricity,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,Intensity_IntegratedIntensityEdge_c4,Intensity_IntegratedIntensity_c4,Intensity_LowerQuartileIntensity_c4,Intensity_MADIntensity_c4,Intensity_MassDisplacement_c4,Intensity_MaxIntensityEdge_c4,Intensity_MaxIntensity_c4,Intensity_MeanIntensityEdge_c4,Intensity_MeanIntensity_c4,Intensity_MedianIntensity_c4,Intensity_MinIntensityEdge_c4,Intensity_MinIntensity_c4,Intensity_StdIntensityEdge_c4,Intensity_StdIntensity_c4,Intensity_UpperQuartileIntensity_c4,Location_CenterMassIntensity_X_c4,Location_CenterMassIntensity_Y_c4,Location_CenterMassIntensity_Z_c4,Location_Center_X,Location_Center_Y,Location_Center_Z,Location_MaxIntensity_X_c4,Location_MaxIntensity_Y_c4,Location_MaxIntensity_Z_c4,Number_Object_Number
1,11,Adt,nan,0,JD12,JD12,nan,0,EphA5-Efna5-EphA6,ret,25,10101.0,684.0,1.0,1.0053096491487339,0.0,1.0,1.0,0.7853981633974483,5.73771211386865,5.656854249492381,3.0,1.4,1.0,4.0,5.73771211386865,0.0,20.0,1.0,0.7975000124424696,1.8375000413507223,0.040624999441206455,0.023750003427267075,0.22414137452570276,0.07583333551883698,0.18250000476837158,0.04984375077765435,0.0735000016540289,0.0637500025331974,0.028333334252238274,0.028333334252238274,0.014793775802417133,0.0422854073132078,0.09874999895691872,10101.136507933003,684.1777777826435,0.0,10101.0,684.0,0,10101.0,684.0,0.0,11
1,12,Adt,nan,0,JD12,JD12,nan,0,EphA5-Efna5-EphA6,ret,34,10118.0,690.0,1.0,1.0028094197012403,0.27758847001915754,1.0,0.8095238095238095,0.7634949309941549,6.799541042326111,6.4031242374328485,3.0,1.4882684164556332,1.0,5.0,6.532319614834221,90.0,23.656000000000002,0.8947368421052632,0.663333348929882,2.2916667349636555,0.034166667610406876,0.019999999552965164,0.11734248220035733,0.06833333522081375,0.21166667342185974,0.03685185271832678,0.06740196279304869,0.04916666820645332,0.019166667014360428,0.019166667014360428,0.013177784086671047,0.04698932933324274,0.08791666850447655,10117.413818176356,689.9203636301539,0.0,10117.5,690.0,0,10118.0,690.0,0.0,12
1,13,Adt,nan,0,JD12,JD12,nan,0,EphA5-Efna5-EphA6,ret,25,10135.0,705.0,1.0,1.0053096491487339,0.0,1.0,1.0,0.7853981633974483,5.73771211386865,5.656854249492381,3.0,1.4,1.0,4.0,5.73771211386865,0.0,20.0,1.0,0.4833333417773247,1.1408333722501993,0.023541666567325592,0.011666667647659779,0.23494261805968744,0.055000003427267075,0.16500000655651093,0.030208333861082792,0.045633334890007975,0.029166667722165585,0.017500000074505806,0.014166667126119137,0.010775084168301408,0.03921471025884422,0.053125002421438694,10134.844411974862,705.1760409049465,0.0,10135.0,705.0,0,10135.0,705.0,0.0,13
1,14,Adt,nan,0,JD12,JD12,nan,0,EphA5-Efna5-EphA6,ret,29,10087.0,706.0,1.0,1.0227662335275314,0.572272380375255,1.0,0.9666666666666667,0.8400646770291829,6.806640861085638,6.4031242374328485,3.0,1.456642782314458,1.0,4.0,5.581878469100914,78.82967602000292,20.828,0.9830508474576272,0.9541666842997074,1.9250000342726707,0.04749999940395355,0.012500002980232239,0.10542425561833842,0.07333333790302277,0.21166667342185974,0.05612745201762985,0.06637931152664382,0.06083333492279053,0.03583333268761635,0.03583333268761635,0.012008104110504198,0.0323402923391954,0.07250000536441803,10086.965367966113,706.4333333458477,0.0,10087.068965517241,706.4137931034483,0,10087.0,706.0,0.0,14
1,15,Adt,nan,0,JD12,JD12,nan,0,EphA5-Efna5-EphA6,ret,48,10093.0,712.0,1.0,1.0039620186195248,0.4281920298190471,1.0,0.8571428571428571,0.9414519899886459,8.297898896571994,7.810249675906654,4.0,1.7123075583598333,1.4142135623730951,6.0,7.498709749307641,70.00577235847186,25.312000000000005,0.9411764705882353,1.065000019967556,4.415833458304405,0.04916666820645332,0.028333336114883423,0.10093923383859688,0.07916666567325592,0.21166667342185974,0.05071428666512171,0.09199653038134177,0.07666666805744171,0.03166666626930237,0.03166666626930237,0.013538319579386822,0.0540390448806961,0.12833334505558014,10093.00188716185,711.7167390071202,0.0,10092.916666666666,711.7708333333334,0,10093.0,712.0,0.0,15
1,16,Adt,nan,0,JD12,JD12,nan,0,EphA5-Efna5-EphA6,ret,62,10084.0,712.0,1.0,1.0874723521191412,0.6908734528204233,1.0,0.6888888888888889,0.7094087573559733,10.699570298082048,9.899494936611665,3.605551275463989,1.7523222231690154,1.4142135623730951,7.488452649040593,7.7355293954934945,26.02267697128619,33.14000000000001,0.9117647058823529,1.8383333906531334,6.436666872352362,0.05833333730697632,0.03750000149011612,0.49915184920108485,0.19166666269302368,0.21166667342185974,0.07353333562612534,0.10381720761858648,0.09750000387430191,0.034166667610406876,0.034166667610406876,0.038710665472315976,0.05449313414870585,0.13083334267139435,10084.40419472856,712.3496892885457,0.0,10084.90322580645,712.3387096774194,0,10085.0,713.0,0.0,16
1,17,Adt,nan,0,JD12,JD12,nan,0,EphA5-Efna5-EphA6,ret,34,10069.0,717.0,1.0,1.0028094197012403,0.27758847001915754,1.0,0.8095238095238095,0.7634949309941549,6.799541042326111,6.4031242374328485,3.0,1.4882684164556332,1.0,5.0,6.532319614834221,90.0,23.656000000000002,0.8947368421052632,1.040833368897438,2.865833383053541,0.044999999925494194,0.02666666731238365,0.40920375481433946,0.1158333420753479,0.19249999523162842,0.05782407604985767,0.08428921714863356,0.07000000029802322,0.0325000025331974,0.0325000025331974,0.021633057519361457,0.04890723025575588,0.11750000715255737,10068.736260547372,716.6658912352096,0.0,10068.5,717.0,0,10069.0,717.0,0.0,17
1,18,Adt,nan,0,JD12,JD12,nan,0,EphA5-Efna5-EphA6,ret,43,10082.0,718.0,1.0,1.1409892143466474,0.752237879771241,1.0,0.5972222222222222,0.6439339100668304,9.42013464251871,8.602325267042627,3.1622776601683795,1.5244011226428893,1.4142135623730951,5.6,6.206847813336082,47.87904692961324,28.968000000000004,0.8865979381443299,1.1658333502709866,3.8775001019239426,0.05145833268761635,0.020416665822267532,0.27133882453953856,0.13583333790302277,0.21166667342185974,0.058291667513549326,0.09017442097497541,0.06958333402872086,0.030833333730697632,0.030833333730697632,0.026057462433017327,0.05657441373093751,0.10875000804662704,10082.023855591138,717.2252310339957,0.0,10081.860465116279,717.4418604651163,0,10081.0,716.0,0.0,18
1,19,Adt,nan,0,JD12,JD12,nan,0,EphA5-Efna5-EphA6,ret,25,10127.0,729.0,1.0,1.0053096491487339,0.0,1.0,1.0,0.7853981633974483,5.73771211386865,5.656854249492381,3.0,1.4,1.0,4.0,5.73771211386865,0.0,20.0,1.0,0.8866666909307241,1.8108333889394999,0.04458333272486925,0.00833333283662796,0.46193802584148835,0.14000000059604645,0.18000000715255737,0.05541666818317026,0.07243333555758,0.04916666820645332,0.027500001713633537,0.027500001713633537,0.03076428239206852,0.047998219424473715,0.11166667565703392,10126.739530608273,728.6184997566298,0.0,10127.0,729.0,0,10127.0,729.0,0.0,19
1,20,Adt,nan,0,JD12,JD12,nan,0,EphA5-Efna5-EphA6,ret,25,10133.0,737.0,1.0,1.0053096491487339,0.0,1.0,1.0,0.7853981633974483,5.73771211386865,5.656854249492381,3.0,1.4,1.0,4.0,5.73771211386865,0.0,20.0,1.0,0.8991666920483112,1.9591667130589485,0.046875,0.02666666731238365,0.22186731199160026,0.12833334505558014,0.18916666507720947,0.05619791825301945,0.07836666852235794,0.06000000238418579,0.02916666865348816,0.02916666865348816,0.022317877861703778,0.04655968799770213,0.12395834363996983,10133.216503635862,737.0484899967925,0.0,10133.0,737.0,0,10133.0,737.0,0.0,20
1,21,Adt,nan,0,JD12,JD12,nan,0,EphA5-Efna5-EphA6,ret,34,10120.0,753.0,1.0,1.0028094197012403,0.27758847001915754,1.0,0.8095238095238095,0.7634949309941549,6.799541042326111,6.4031242374328485,3.0,1.4882684164556332,1.0,5.0,6.532319614834221,90.0,23.656000000000002,0.8947368421052632,0.7175000067800283,2.0500000175088644,0.021666666492819786,0.021666666492819786,0.5894742153041223,0.08583333343267441,0.20999999344348907,0.03986111148777935,0.06029411816202542,0.042500000447034836,0.019166667014360428,0.019166667014360428,0.021895603632376016,0.0518189888528282,0.07916666567325592,10120.226829264466,752.4776422684059,0.0,10120.5,753.0,0,10120.0,753.0,0.0,21
1,22,Adt,nan,0,JD12,JD12,nan,0,EphA5-Efna5-EphA6,ret,43,10126.0,762.0,1.0,0.9962120817325004,0.26537163635899363,1.0,0.8775510204081632,0.9013917480910625,7.596713292680639,7.211102550927978,3.605551275463989,1.6562749500975469,1.4142135623730951,6.0,7.324342252216004,0.0,24.484,0.9347826086956522,0.9175000265240669,2.5266667157411575,0.023333333432674408,0.017916666343808174,0.06599701728017066,0.10750000923871994,0.21166667342185974,0.04587500132620335,0.05875969106374785,0.040416667237877846,0.021666666492819786,0.021666666492819786,0.021062862154777078,0.051469482901705596,0.0729166716337204,10126.053759897435,761.898746700855,0.0,10126.0,761.8604651162791,0,10126.0,761.0,0.0,22
1,23,Adt,nan,0,JD12,JD12,nan,0,EphA5-Efna5-EphA6,ret,39,10147.0,787.0,1.0,1.0032928948499646,0.3607193233042779,1.0,0.7959183673469388,0.8175413529198008,7.379710014818711,7.0710678118654755,3.1622776601683795,1.5642575514558767,1.4142135623730951,6.0,6.882866742301489,-44.99999999999992,24.484,0.9176470588235294,0.6791666820645332,2.597500041127205,0.035624999552965164,0.017499998211860657,0.04272526997433208,0.05000000074505806,0.19333332777023315,0.03574561484550175,0.06660256515710782,0.050833333283662796,0.02250000089406967,0.02250000089406967,0.006437365304741803,0.04473186328011862,0.08687499910593033,10147.294834782324,787.2377285942069,0.0,10147.25641025641,787.2564102564103,0,10147.0,787.0,0.0,23
1,24,Adt,nan,0,JD12,JD12,nan,0,EphA5-Efna5-EphA6,ret,25,10063.0,790.0,1.0,1.0053096491487339,0.0,1.0,1.0,0.7853981633974483,5.73771211386865,5.656854249492381,3.0,1.4,1.0,4.0,5.73771211386865,0.0,20.0,1.0,0.34250000212341547,1.1208333568647504,0.01875000074505806,0.011666668578982353,0.19459111129119339,0.03999999910593033,0.15916666388511658,0.021406250132713467,0.04483333427459001,0.02916666679084301,0.010833333246409893,0.010833333246409893,0.007743269437071601,0.03805770551325909,0.07145833503454924,10063.133828990482,790.1412639440913,0.0,10063.0,790.0,0,10063.0,790.0,0.0,24
1,25,Adt,nan,0,JD12,JD12,nan,0,EphA5-Efna5-EphA6,ret,25,10123.0,812.0,1.0,1.0053096491487339,0.0,1.0,1.0,0.7853981633974483,5.73771211386865,5.656854249492381,3.0,1.4,1.0,4.0,5.73771211386865,0.0,20.0,1.0,0.7625000216066837,1.8366667069494724,0.04520833492279053,0.02291666716337204,0.21053267108467905,0.07500000298023224,0.19083333015441895,0.04765625135041773,0.0734666682779789,0.061250001192092896,0.023333333432674408,0.023333333432674408,0.013684246429278195,0.041573683109525736,0.10354166477918625,10123.182849368948,812.1043557083696,0.0,10123.0,812.0,0,10123.0,812.0,0.0,25
1,26,Adt,nan,0,JD12,JD12,nan,0,EphA5-Efna5-EphA6,ret,25,10178.0,825.0,1.0,1.0053096491487339,0.0,1.0,1.0,0.7853981633974483,5.73771211386865,5.656854249492381,3.0,1.4,1.0,4.0,5.73771211386865,0.0,20.0,1.0,0.43083334900438786,1.142500041052699,0.02250000089406967,0.00833333469927311,0.16849646861123085,0.04916666820645332,0.17083333432674408,0.02692708431277424,0.04570000164210796,0.02916666865348816,0.01666666753590107,0.01666666753590107,0.008136844101041386,0.04170110698581415,0.0475000012665987,10177.913202045054,825.1444201334707,0.0,10178.0,825.0,0,10178.0,825.0,0.0,26
1,27,Adt,nan,0,JD12,JD12,nan,0,EphA5-Efna5-EphA6,ret,34,10130.0,839.0,1.0,1.0028094197012403,0.27758847001915754,1.0,0.8095238095238095,0.7634949309941549,6.799541042326111,6.4031242374328485,3.0,1.4882684164556332,1.0,5.0,6.532319614834221,90.0,23.656000000000002,0.8947368421052632,0.7033333517611027,2.4525000415742397,0.0358333345502615,0.028333334252238274,0.22527679783700988,0.08083333820104599,0.19166666269302368,0.039074075097839035,0.07213235416394823,0.05583333596587181,0.019166667014360428,0.019166667014360428,0.017226454087066204,0.04864637912596973,0.11625000834465027,10129.714237169312,839.0696568082029,0.0,10129.5,839.0,0,10129.0,839.0,0.0,27
1,28,Adt,nan,0,JD12,JD12,nan,0,EphA5-Efna5-EphA6,ret,39,10160.0,841.0,1.0,1.0032928948499646,0.3607193233042779,1.0,0.7959183673469388,0.8175413529198008,7.379710014818711,7.0710678118654755,3.1622776601683795,1.564257551455877,1.4142135623730951,6.0,6.882866742301489,44.99999999999992,24.484,0.9176470588235294,1.3533333614468575,4.01416677236557,0.07375000230967999,0.027500003576278687,0.09790809400640281,0.10833334177732468,0.21166667342185974,0.07122807165509776,0.10292735313757873,0.09333333373069763,0.042500000447034836,0.042500000447034836,0.018561909971319172,0.0440186099397547,0.13479167222976685,10159.764376171282,841.3520863730525,0.0,10159.74358974359,841.2564102564103,0,10159.0,841.0,0.0,28
1,29,Adt,nan,0,JD12,JD12,nan,0,EphA5-Efna5-EphA6,ret,52,10184.0,845.0,1.0,1.0061461679026482,0.4043627576135533,1.0,0.7222222222222222,0.7605404260984089,8.595162441886716,8.06225774829855,3.605551275463989,1.706140764616864,1.4142135623730951,7.0,7.861124293266336,0.0,29.312000000000005,0.8666666666666667,0.6116666775196791,3.5816667284816504,0.028333334252238274,0.023333333432674408,0.1466204259203062,0.05416667088866234,0.21166667342185974,0.02780303079634905,0.06887820631695482,0.04749999940395355,0.015833333134651184,0.015833333134651184,0.008959595370431549,0.05644538438268945,0.0925000011920929,10183.862261512906,844.4497440702987,0.0,10184.0,844.5,0,10184.0,844.0,0.0,29
1,30,Adt,nan,0,JD12,JD12,nan,0,EphA5-Efna5-EphA6,ret,25,10092.0,850.0,1.0,1.0053096491487339,0.0,1.0,1.0,0.7853981633974483,5.73771211386865,5.656854249492381,3.0,1.4,1.0,4.0,5.73771211386865,0.0,20.0,1.0,0.4408333394676447,0.8758333623409271,0.019375000149011612,0.004166668280959129,0.284731116047309,0.05000000074505806,0.16250000894069672,0.027552083716727793,0.03503333449363708,0.023333333432674408,0.015000000596046448,0.015000000596046448,0.009567326964584049,0.034150388702940467,0.03437500074505806,10092.281636539441,849.9581351209576,0.0,10092.0,850.0,0,10092.0,850.0,0.0,30
1,31,Adt,nan,0,JD12,JD12,nan,0,EphA5-Efna5-EphA6,ret,34,10163.0,865.0,1.0,1.0028094197012403,0.27758847001915754,1.0,0.8095238095238095,0.7634949309941549,6.799541042326111,6.4031242374328485,3.0,1.4882684164556332,1.0,5.0,6.532319614834221,90.0,23.656000000000002,0.8947368421052632,0.792500015348196,2.1241666935384274,0.042916666716337204,0.007499996572732925,0.10692267208517811,0.06416667252779007,0.19249999523162842,0.04402777863045534,0.06247549098642433,0.04833333194255829,0.030833333730697632,0.030833333730697632,0.006973550923104282,0.04174819647152402,0.05833333730697632,10163.565712053221,864.9156531929042,0.0,10163.5,865.0,0,10164.0,865.0,0.0,31
1,32,Adt,nan,0,JD12,JD12,nan,0,EphA5-Efna5-EphA6,ret,29,10190.0,869.0,1.0,1.0299796981468692,0.626267343305847,1.0,0.8285714285714286,0.8685170080507869,6.966050213357691,6.082762530298219,3.0,1.4182410415342053,1.0,4.0,5.430791070645836,90.0,20.484,0.90625,0.515000008046627,1.5458333529531956,0.029583334922790527,0.0104166679084301,0.38666785615967275,0.04916666820645332,0.17499999701976776,0.03218750050291419,0.0533045983776964,0.036250000819563866,0.015833333134651184,0.015833333134651184,0.011218610234139972,0.044597219710141224,0.05666666943579912,10190.282479780091,869.3223719754361,0.0,10190.068965517241,869.0,0,10191.0,869.0,0.0,32
1,33,Adt,nan,0,JD12,JD12,nan,0,EphA5-Efna5-EphA6,ret,25,10195.0,869.0,1.0,1.0053096491487339,0.0,1.0,1.0,0.7853981633974483,5.73771211386865,5.656854249492381,3.0,1.4,1.0,4.0,5.73771211386865,0.0,20.0,1.0,0.6991666723042727,1.5008333753794432,0.04083333257585764,0.012083332985639572,0.07392297395359028,0.06583333760499954,0.1783333420753479,0.04369791701901704,0.06003333501517773,0.051249999552965164,0.025833332911133766,0.025833332911133766,0.01021457674982641,0.033490863260701165,0.06541667133569717,10194.976124366518,869.0699611335241,0.0,10195.0,869.0,0,10195.0,869.0,0.0,33
1,34,Adt,nan,0,JD12,JD12,nan,0,EphA5-Efna5-EphA6,ret,39,10157.0,893.0,1.0,1.0032928948499646,0.3607193233042779,1.0,0.7959183673469388,0.8175413529198008,7.379710014818711,7.0710678118654755,3.1622776601683795,1.564257551455877,1.4142135623730951,6.0,6.882866742301489,44.99999999999992,24.484,0.9176470588235294,1.054166704416275,3.45000009983778,0.05479167029261589,0.022083334624767303,0.16670169682301075,0.07666666805744171,0.21166667342185974,0.05548245812717237,0.08846154102148154,0.06958333402872086,0.03750000149011612,0.03750000149011612,0.0103989007432608,0.04621713419697692,0.1112500075250864,10156.860869569115,893.3748792323008,0.0,10156.74358974359,893.2564102564103,0,10157.0,893.0,0.0,34
1,35,Adt,nan,0,JD12,JD12,nan,0,EphA5-Efna5-EphA6,ret,34,10167.0,908.0,1.0,1.0028094197012403,0.27758847001915754,1.0,0.8095238095238095,0.763494930994155,6.799541042326111,6.4031242374328485,3.0,1.4882684164556337,1.0,5.0,6.532319614834221,0.0,23.656,0.8947368421052632,0.7741666845977306,1.732500046491623,0.03708333522081375,0.005833331495523453,0.1651319323424288,0.059166669845581055,0.1966666728258133,0.04300926025542948,0.05095588372034185,0.03999999910593033,0.030833333730697632,0.030833333730697632,0.007592734491864791,0.0374690149526188,0.04916666820645332,10166.83982682916,908.4598364540622,0.0,10167.0,908.5,0,10167.0,909.0,0.0,35
1,36,Adt,nan,0,JD12,JD12,nan,0,EphA5-Efna5-EphA6,ret,34,10173.0,915.0,1.0,1.0028094197012403,0.27758847001915754,1.0,0.8095238095238095,0.7634949309941549,6.799541042326111,6.4031242374328485,3.0,1.4882684164556332,1.0,5.0,6.532319614834221,90.0,23.656000000000002,0.8947368421052632,0.7525000087916851,1.8066666778177023,0.034583333879709244,0.0016666650772094727,0.22347202923655118,0.0716666653752327,0.1941666603088379,0.041805556043982506,0.05313725522993242,0.03583333268761635,0.0325000025331974,0.027500001713633537,0.010123656351168433,0.04269230650132739,0.05041666701436043,10173.60977858675,915.1946494534859,0.0,10173.5,915.0,0,10173.0,915.0,0.0,36
